,text,inputs,prediction,prediction_agent,annotation,annotation_agent,multi_label,explanation,id,metadata,status,event_timestamp,metrics,search_keywords
13,,"{'id': 'recipe:71214', 'definition': 'homemade phyllo pastry', 'ingredients': ""['ind:AllPurposeFlour', 'ind:OliveOil', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,0cc1a4ec-2d8e-437f-8b71-54db58b301a4,"{'ingredients': ['AllPurposeFlour', 'OliveOil', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 111},
270,,"{'id': 'recipe:105830', 'definition': 'no beat popovers', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,fa6e7210-b80f-4962-8473-5c5b0c63f976,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 110},
151,,"{'id': 'recipe:399', 'definition': 'spaetzle   hungarian', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,8c828217-d02c-4b08-b984-a8ce081fc2f8,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 109},
118,,"{'id': 'recipe:273987', 'definition': 'whipped cream like frosting', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:CowMilk', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,6b4aefe2-a8df-4752-ae2f-efd94ec8199f,"{'ingredients': ['AllPurposeFlour', 'Butter', 'CowMilk', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 145},
58,,"{'id': 'recipe:86710', 'definition': 'spatzle', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,304e06a7-8e5c-4381-8bbd-a4af7d08776d,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 114},
52,,"{'id': 'recipe:320182', 'definition': 'simple scrambled eggs', 'ingredients': ""['ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,2cf09e80-2e76-4c11-99bd-cf790c438190,"{'ingredients': ['Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 106},
155,,"{'id': 'recipe:144841', 'definition': '2 step pound cake  for a kitchen aide mixer', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,8fdbdb95-0643-4a2d-89b6-b21a8e36e6c7,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 179},
144,,"{'id': 'recipe:152895', 'definition': 'white sauce base', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,848a009d-6b76-423b-8a46-65064d434b17,"{'ingredients': ['AllPurposeFlour', 'Butter', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 106},
92,,"{'id': 'recipe:113757', 'definition': 'salt dough', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,4b9617e1-aa33-4c67-9daa-5051874ccb1d,"{'ingredients': ['AllPurposeFlour', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 84},
138,,"{'id': 'recipe:353290', 'definition': 'baby dutchman', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:VanillaExtract']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,7ef96af9-40f7-4763-9a2e-52ea0ca9f309,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'VanillaExtract'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 131},
77,,"{'id': 'recipe:40772', 'definition': 'puffy oven pancake or  hootin  annies', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,4178f5eb-f6e6-4e0d-8fa7-2bfc54239bfb,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 144},
156,,"{'id': 'recipe:311010', 'definition': 'mama s finnish wafers', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,905572dd-d5bc-4b12-954b-e0146b4cb2c8,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 142},
230,,"{'id': 'recipe:162011', 'definition': 'short nin  bread', 'ingredients': ""['ind:AllPurposeFlour', 'ind:BrownSugar', 'ind:Butter']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,caf193da-4dba-437e-bce9-cf81191e3115,"{'ingredients': ['AllPurposeFlour', 'BrownSugar', 'Butter'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 97},
248,,"{'id': 'recipe:86356', 'definition': 'simple scotch shortbread', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,e1d5aba3-8a36-46a3-9898-b9e199652e46,"{'ingredients': ['AllPurposeFlour', 'Butter', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 104},
187,,"{'id': 'recipe:135405', 'definition': 'oven baked breakfast custard', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,a44d1f93-0af3-4153-96cb-5176f6daad6a,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 176},
184,,"{'id': 'recipe:186504', 'definition': 'sardi s french pancakes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,a23f7237-cd01-4eee-add0-d5921d4a74cb,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 149},
50,,"{'id': 'recipe:117827', 'definition': 'cookie stamp shortbread', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,2aa873f8-2501-425b-8478-998dab9d6062,"{'ingredients': ['AllPurposeFlour', 'Butter', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 104},
216,,"{'id': 'recipe:95116', 'definition': 'the easiest  shortcrust pastry', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,c34819ee-c486-40ad-bd19-888094344d23,"{'ingredients': ['AllPurposeFlour', 'Butter', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 110},
57,,"{'id': 'recipe:49904', 'definition': 'leche asada', 'ingredients': ""['ind:ChickenEgg', 'ind:CowMilk', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,30124b84-66d0-4349-9d96-472855f52a06,"{'ingredients': ['ChickenEgg', 'CowMilk', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 87},
202,,"{'id': 'recipe:160167', 'definition': 'boiled eggs', 'ingredients': ""['ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,b3bda363-0f37-456e-a565-2effa07e95fe,"{'ingredients': ['ChickenEgg', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 80},
62,,"{'id': 'recipe:262538', 'definition': 'fried eggs', 'ingredients': ""['ind:Butter', 'ind:ChickenEgg', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,32bfba5c-e4f6-4d2d-82b8-3aa5a7ae36ba,"{'ingredients': ['Butter', 'ChickenEgg', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 80},
217,,"{'id': 'recipe:58590', 'definition': 'egg cheese', 'ingredients': ""['ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,c3fa0121-0f32-4ebc-abfe-ccc15e0b1286,"{'ingredients': ['ChickenEgg', 'CowMilk', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 120},
93,,"{'id': 'recipe:137046', 'definition': 'swedish country style scrambled eggs', 'ingredients': ""['ind:AllPurposeFlour', 'ind:BlackPepper', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,4baa56b7-9229-4f07-8c75-2b572c1b1eb7,"{'ingredients': ['AllPurposeFlour', 'BlackPepper', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 163},
91,,"{'id': 'recipe:137158', 'definition': 'pikkuleipienperustaikina  finnish butter cookie dough', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:Salt', 'ind:VanillaExtract', 'ind:Water', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,4b819a94-282d-49eb-9154-5d4777d6ad24,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'Salt', 'VanillaExtract', 'Water', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 199},
110,,"{'id': 'recipe:440398', 'definition': 'dutch baby  aka  german pancake or puff pancake', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'nom:Pancake'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,64d56ba6-7c8c-4312-9893-84af30354bb9,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'nom:Pancake'}",Default,,{'text_length': 156},
22,,"{'id': 'recipe:284620', 'definition': 'swedish pancakes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,1203fedb-1752-414b-b0b7-7cafbbfd0552,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 116},
95,,"{'id': 'recipe:91311', 'definition': 'no fail homemade noodles', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,4fc250ee-cb58-4e32-b198-beb9a95275d5,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 117},
133,,"{'id': 'recipe:103964', 'definition': 'spatzle  little german noodle dumplings', 'ingredients': ""['ind:AllPurposeFlour', 'ind:BlackPepper', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,788b873c-d738-4eca-8479-1de4a5b5ef32,"{'ingredients': ['AllPurposeFlour', 'BlackPepper', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'Water'], 'type': 'nom:Noodle'}",Default,,{'text_length': 179},
17,,"{'id': 'recipe:356829', 'definition': 'chapatis  indian or kenyan wholewheat flatbread', 'ingredients': ""['ind:Salt', 'ind:Water', 'ind:WholeWheatFlour']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,0f2dea85-49fb-410c-ba69-240bac2d18f6,"{'ingredients': ['Salt', 'Water', 'WholeWheatFlour'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 121},
236,,"{'id': 'recipe:489', 'definition': 'butter crepes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt']"", 'type': 'nom:Pancake'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,d10c9d4c-253d-4e5b-b7a6-ccfdf8e64ff8,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt'], 'type': 'nom:Pancake'}",Default,,{'text_length': 119},
239,,"{'id': 'recipe:151617', 'definition': 'sugar cookies for ceramic cookie molds', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,d3b8d15d-7fa2-4453-bd2c-71bc9d3e168f,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 186},
111,,"{'id': 'recipe:16163', 'definition': 'safe eggnog', 'ingredients': ""['ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,650c2038-60ad-456d-b751-885e97e41913,"{'ingredients': ['ChickenEgg', 'CowMilk', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 121},
78,,"{'id': 'recipe:471598', 'definition': 'pie pastry', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,42659744-9f2a-42cf-8da2-87082ae89e12,"{'ingredients': ['AllPurposeFlour', 'Butter', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 98},
272,,"{'id': 'recipe:175450', 'definition': 'my favorite caramel frosting', 'ingredients': ""['ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,fcd6a423-971f-45be-9f7e-4bebccf117c9,"{'ingredients': ['Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 131},
41,,"{'id': 'recipe:41305', 'definition': 'basic recipe for phyllo dough', 'ingredients': ""['ind:AllPurposeFlour', 'ind:OliveOil', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,1f55d3c4-b776-4ca6-a9e6-69668e9530b8,"{'ingredients': ['AllPurposeFlour', 'OliveOil', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 118},
59,,"{'id': 'recipe:261361', 'definition': 'german dumplings  spaetzle or kniffles  for soup or saute', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'nom:Noodle'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,3211cab9-c66b-48c0-8f64-c4170a320d39,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'nom:Noodle'}",Default,,{'text_length': 149},
99,,"{'id': 'recipe:272027', 'definition': 'stamp  mold butter cookies', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,532c7c4a-dce0-4c60-8ce7-18ee4d147730,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 147},
3,,"{'id': 'recipe:124106', 'definition': 'hungarian noodles homemade', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,04792092-88be-4df4-add3-5a22cc890900,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 118},
231,,"{'id': 'recipe:359334', 'definition': 'baked finnish pancakes', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:CowMilk', 'ind:Salt', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,cb73b63c-7f94-4ffc-9406-f591ed3050fc,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'CowMilk', 'Salt', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 148},
275,,"{'id': 'recipe:264735', 'definition': 'patty shells', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:CowMilk', 'ind:Salt']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,fee72717-c057-4461-957c-b0664ed7349e,"{'ingredients': ['AllPurposeFlour', 'Butter', 'CowMilk', 'Salt'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 102},
160,,"{'id': 'recipe:272433', 'definition': 'fannie farmer s pound cake', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:Salt', 'ind:VanillaExtract', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,93dcdee6-a592-4732-a227-9338fb4fc72a,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'Salt', 'VanillaExtract', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 159},
125,,"{'id': 'recipe:163724', 'definition': 'perfect soft boiled eggs', 'ingredients': ""['ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,6efaa431-f3a2-4223-a02b-e6b454828f86,"{'ingredients': ['ChickenEgg', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 93},
169,,"{'id': 'recipe:440609', 'definition': 'wicklewood s all too easy all in one white sauce', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:CowMilk']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,99edfc8e-7b4f-41f9-9904-b347aa86a2d9,"{'ingredients': ['AllPurposeFlour', 'Butter', 'CowMilk'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 126},
48,,"{'id': 'recipe:7536', 'definition': 'pastry cheesecake crust', 'ingredients': ""['ind:AllPurposeFlour', 'ind:Butter', 'ind:ChickenEgg', 'ind:Salt', 'ind:WhiteSugar']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,285f0401-5650-4e09-8467-012d1068b6c1,"{'ingredients': ['AllPurposeFlour', 'Butter', 'ChickenEgg', 'Salt', 'WhiteSugar'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 132},
269,,"{'id': 'recipe:93990', 'definition': 'egg roll wrappers', 'ingredients': ""['ind:AllPurposeFlour', 'ind:ChickenEgg', 'ind:Salt', 'ind:Water']"", 'type': 'wtm:Recipe'}","[('Bitter', 0.0), ('Meaty', 0.0), ('Piquant', 0.0), ('Salty', 0.0), ('Sour', 0.0), ('Sweet', 0.0)]",kglab_tutorial,,,True,,f9d011fd-6502-4e34-9b25-8dc743975b4f,"{'ingredients': ['AllPurposeFlour', 'ChickenEgg', 'Salt', 'Water'], 'type': 'wtm:Recipe'}",Default,,{'text_length': 108},
